# ascii dump of database

# Aliases/Comments
AliasId	AliasName	CommentName
OA-SOS-L3.A3.state.bit.b0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E11.2.L\" LANG:10027 \"Status-oznaka puta evakuacije E11.2.L\" " LANG:10027 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E11.2.L\" LANG:10027 \"Status-oznaka puta evakuacije E11.2.L\" " 
OA-SOS-L3.A3.state.bit.b1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E12.1L\" LANG:10027 \"Status-oznaka puta evakuacije E12.1L\" " LANG:10027 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E12.1L\" LANG:10027 \"Status-oznaka puta evakuacije E12.1L\" " 
OA-SOS-L3.A3.state.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E12.2L\" LANG:10027 \"Status-oznaka puta evakuacije E12.2L\" " LANG:10027 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E12.2L\" LANG:10027 \"Status-oznaka puta evakuacije E12.2L\" " 
OA-SOS-L3.A3.state.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E13.1L\" LANG:10027 \"Status-oznaka puta evakuacije E13.1L\" " LANG:10027 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E13.1L\" LANG:10027 \"Status-oznaka puta evakuacije E13.1L\" " 
OA-SOS-L3.A3.state.bit.b4	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E13.2L\" LANG:10027 \"Status-oznaka puta evakuacije E13.2L\" " LANG:10027 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E13.2L\" LANG:10027 \"Status-oznaka puta evakuacije E13.2L\" " 
OA-SOS-L3.A3.state.bit.b5	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E14.1L\" LANG:10027 \"Status-oznaka puta evakuacije E14.1L\" " LANG:10027 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E14.1L\" LANG:10027 \"Status-oznaka puta evakuacije E14.1L\" " 
OA-SOS-L3.A3.state.bit.b6	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E14.2L\" LANG:10027 \"Status-oznaka puta evakuacije E14.2L\" " LANG:10027 "lt:2 LANG:10024 \"Status-oznaka puta evakuacije E14.2L\" LANG:10027 \"Status-oznaka puta evakuacije E14.2L\" " 
OA-SOS-L3.A3.state.bit.b7	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-monofazna prikljucnica\" LANG:10027 \"Status-monofazna prikljucnica\" " LANG:10027 "lt:2 LANG:10024 \"Status-monofazna prikljucnica\" LANG:10027 \"Status-monofazna prikljucnica\" " 
OA-SOS-L3.A4.state.bit.b0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-trofazna prikljucnica\" LANG:10027 \"Status-trofazna prikljucnica\" " LANG:10027 "lt:2 LANG:10024 \"Status-trofazna prikljucnica\" LANG:10027 \"Status-trofazna prikljucnica\" " 
OA-SOS-L3.A4.state.bit.b1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-rezerva osigurac\" LANG:10027 \"Status-rezerva osigurac\" " LANG:10027 "lt:2 LANG:10024 \"Status-rezerva osigurac\" LANG:10027 \"Status-rezerva osigurac\" " 
OA-SOS-L3.A4.state.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-rezerva osigurac\" LANG:10027 \"Status-rezerva osigurac\" " LANG:10027 "lt:2 LANG:10024 \"Status-rezerva osigurac\" LANG:10027 \"Status-rezerva osigurac\" " 
OA-SOS-L3.A4.state.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status vrata nise SOS.L3\" LANG:10027 \"Status vrata nise SOS.L3\" " LANG:10027 "lt:2 LANG:10024 \"Status vrata nise SOS.L3\" LANG:10027 \"Status vrata nise SOS.L3\" " 
OA-SOS-L3.A4.state.bit.b4	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status vrata ormara PP aparata SOS.L3\" LANG:10027 \"Status vrata ormara PP aparata SOS.L3\" " LANG:10027 "lt:2 LANG:10024 \"Status vrata ormara PP aparata SOS.L3\" LANG:10027 \"Status vrata ormara PP aparata SOS.L3\" " 
OA-SOS-L3.A4.state.bit.b5	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A4.state.bit.b6	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A4.state.bit.b7	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A5.state.bit.b0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-grijac\" LANG:10027 \"Status-grijac\" " LANG:10027 "lt:2 LANG:10024 \"Status-grijac\" LANG:10027 \"Status-grijac\" " 
OA-SOS-L3.A5.state.bit.b1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-servisna monofazna prikljucnica\" LANG:10027 \"Status-servisna monofazna prikljucnica\" " LANG:10027 "lt:2 LANG:10024 \"Status-servisna monofazna prikljucnica\" LANG:10027 \"Status-servisna monofazna prikljucnica\" " 
OA-SOS-L3.A5.state.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-komandni napon 230VAC OA-SOS.L3\" LANG:10027 \"Status-komandni napon 230VAC OA-SOS.L3\" " LANG:10027 "lt:2 LANG:10024 \"Status-komandni napon 230VAC OA-SOS.L3\" LANG:10027 \"Status-komandni napon 230VAC OA-SOS.L3\" " 
OA-SOS-L3.A5.state.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-ethernet switch upravljanje\" LANG:10027 \"Status-ethernet switch upravljanje\" " LANG:10027 "lt:2 LANG:10024 \"Status-ethernet switch upravljanje\" LANG:10027 \"Status-ethernet switch upravljanje\" " 
OA-SOS-L3.A5.state.bit.b4	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-ethernet switch video\" LANG:10027 \"Status-ethernet switch video\" " LANG:10027 "lt:2 LANG:10024 \"Status-ethernet switch video\" LANG:10027 \"Status-ethernet switch video\" " 
OA-SOS-L3.A5.state.bit.b5	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-SOS1.L3\" LANG:10027 \"Status-SOS1.L3\" " LANG:10027 "lt:2 LANG:10024 \"Status-SOS1.L3\" LANG:10027 \"Status-SOS1.L3\" " 
OA-SOS-L3.A5.state.bit.b6	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A5.state.bit.b7	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-H1.L3\" LANG:10027 \"Status-H1.L3\" " LANG:10027 "lt:2 LANG:10024 \"Status-H1.L3\" LANG:10027 \"Status-H1.L3\" " 
OA-SOS-L3.A6.state.bit.b0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-WMS1/1.L3\" LANG:10027 \"Status-WMS1/1.L3\" " LANG:10027 "lt:2 LANG:10024 \"Status-WMS1/1.L3\" LANG:10027 \"Status-WMS1/1.L3\" " 
OA-SOS-L3.A6.state.bit.b1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-WMS1/2.L3\" LANG:10027 \"Status-WMS1/2.L3\" " LANG:10027 "lt:2 LANG:10024 \"Status-WMS1/2.L3\" LANG:10027 \"Status-WMS1/2.L3\" " 
OA-SOS-L3.A6.state.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-WMS2.L3\" LANG:10027 \"Status-WMS2.L3\" " LANG:10027 "lt:2 LANG:10024 \"Status-WMS2.L3\" LANG:10027 \"Status-WMS2.L3\" " 
OA-SOS-L3.A6.state.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-WMS3.L3\" LANG:10027 \"Status-WMS3.L3\" " LANG:10027 "lt:2 LANG:10024 \"Status-WMS3.L3\" LANG:10027 \"Status-WMS3.L3\" " 
OA-SOS-L3.A6.state.bit.b4	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-WMS4/1.L3\" LANG:10027 \"Status-WMS4/1.L3\" " LANG:10027 "lt:2 LANG:10024 \"Status-WMS4/1.L3\" LANG:10027 \"Status-WMS4/1.L3\" " 
OA-SOS-L3.A6.state.bit.b5	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-WMS4/2.L3\" LANG:10027 \"Status-WMS4/2.L3\" " LANG:10027 "lt:2 LANG:10024 \"Status-WMS4/2.L3\" LANG:10027 \"Status-WMS4/2.L3\" " 
OA-SOS-L3.A6.state.bit.b6	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-WMS5/1.L3\" LANG:10027 \"Status-WMS5/1.L3\" " LANG:10027 "lt:2 LANG:10024 \"Status-WMS5/1.L3\" LANG:10027 \"Status-WMS5/1.L3\" " 
OA-SOS-L3.A6.state.bit.b7	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-WMS5/2.L3\" LANG:10027 \"Status-WMS5/2.L3\" " LANG:10027 "lt:2 LANG:10024 \"Status-WMS5/2.L3\" LANG:10027 \"Status-WMS5/2.L3\" " 
OA-SOS-L3.A8.cmd.bit.b0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-osvjetljenje nise SOS.L3\" LANG:10027 \"Ukljucenje-osvjetljenje nise SOS.L3\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-osvjetljenje nise SOS.L3\" LANG:10027 \"Ukljucenje-osvjetljenje nise SOS.L3\" " 
OA-SOS-L3.A8.cmd.bit.b1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E11.1.L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E11.1.L\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E11.1.L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E11.1.L\" " 
OA-SOS-L3.A8.cmd.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E11.2.L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E11.2.L\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E11.2.L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E11.2.L\" " 
OA-SOS-L3.A8.cmd.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E12.1L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E12.1L\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E12.1L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E12.1L\" " 
OA-SOS-L3.A9.cmd.bit.b0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E12.2L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E12.2L\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E12.2L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E12.2L\" " 
OA-SOS-L3.A9.cmd.bit.b1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E13.1L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E13.1L\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E13.1L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E13.1L\" " 
OA-SOS-L3.A9.cmd.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E13.2L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E13.2L\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E13.2L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E13.2L\" " 
OA-SOS-L3.A9.cmd.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E14.1L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E14.1L\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E14.1L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E14.1L\" " 
OA-SOS-L3.A10.cmd.bit.b0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E14.2L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E14.2L\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje-oznaka puta evakuacije E14.2L\" LANG:10027 \"Ukljucenje-oznaka puta evakuacije E14.2L\" " 
OA-SOS-L3.A10.cmd.bit.b1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A10.cmd.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A10.cmd.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A1.value.AI0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Senzor vibracija V2.1D +\" LANG:10027 \"Senzor vibracija V2.1D +\" " LANG:10027 "lt:2 LANG:10024 \"Senzor vibracija V2.1D +\" LANG:10027 \"Senzor vibracija V2.1D +\" " 
OA-SOS-L3.A1.value.AI1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A1.value.AI2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A1.value.AI3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A1.value.AI4	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A1.value.AI5	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A1.value.AI6	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A1.value.AI7	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A7.state.bit.b0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-WMS6.L3\" LANG:10027 \"Status-WMS6.L3\" " LANG:10027 "lt:2 LANG:10024 \"Status-WMS6.L3\" LANG:10027 \"Status-WMS6.L3\" " 
OA-SOS-L3.A7.state.bit.b1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-WMS7.L3\" LANG:10027 \"Status-WMS7.L3\" " LANG:10027 "lt:2 LANG:10024 \"Status-WMS7.L3\" LANG:10027 \"Status-WMS7.L3\" " 
OA-SOS-L3.A7.state.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-SOS telefon TS-L4\" LANG:10027 \"Status-SOS telefon TS-L4\" " LANG:10027 "lt:2 LANG:10024 \"Status-SOS telefon TS-L4\" LANG:10027 \"Status-SOS telefon TS-L4\" " 
OA-SOS-L3.A7.state.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-kamera K-L11\" LANG:10027 \"Status-kamera K-L11\" " LANG:10027 "lt:2 LANG:10024 \"Status-kamera K-L11\" LANG:10027 \"Status-kamera K-L11\" " 
OA-SOS-L3.A7.state.bit.b4	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Status-kamera K-L12\" LANG:10027 \"Status-kamera K-L12\" " LANG:10027 "lt:2 LANG:10024 \"Status-kamera K-L12\" LANG:10027 \"Status-kamera K-L12\" " 
OA-SOS-L3.A7.state.bit.b5	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A7.state.bit.b6	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A7.state.bit.b7	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A11.cmd.bit.b0	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Ukljucenje bljeskalice -SOS1.L3\" LANG:10027 \"Ukljucenje bljeskalice -SOS1.L3\" " LANG:10027 "lt:2 LANG:10024 \"Ukljucenje bljeskalice -SOS1.L3\" LANG:10027 \"Ukljucenje bljeskalice -SOS1.L3\" " 
OA-SOS-L3.A11.cmd.bit.b1	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A11.cmd.bit.b2	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L3.A11.cmd.bit.b3	""	lt:2 LANG:10024 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " LANG:10027 "lt:2 LANG:10024 \"Rezerva\" LANG:10027 \"Rezerva\" " 
OA-SOS-L4.A1.value.AI0	""	lt:2 LANG:10024 "Senzor vibracija V4.2L +" LANG:10027 "Senzor vibracija V4.2L +" 
OA-SOS-L4.A1.value.AI1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L4.A1.value.AI2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L4.A1.value.AI3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L4.A1.value.AI4	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L4.A1.value.AI5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L4.A1.value.AI6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L4.A1.value.AI7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-SOS-L4.A2.state.bit.b0	""	lt:2 LANG:10024 "Status-glavni prekidac RO-SOS.L4" LANG:10027 "Status-glavni prekidac RO-SOS.L4" 
OA-SOS-L4.A2.state.bit.b1	""	lt:2 LANG:10024 "4Status-komandni napon u RO-SOS.L2" LANG:10027 "4Status-komandni napon u RO-SOS.L2" 
OA-SOS-L4.A2.state.bit.b2	""	lt:2 LANG:10024 "Status-osvjetljenje nise RO-SOS.L4" LANG:10027 "Status-osvjetljenje nise RO-SOS.L4" 
OA-SOS-L4.A2.state.bit.b3	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-L4.A2.state.bit.b4	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-L4.A2.state.bit.b5	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-L4.A2.state.bit.b6	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-SOS-L4.A2.state.bit.b7	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E15.1L" LANG:10027 "Status-oznaka puta evakuacije E15.1L" 
OA-SOS-L4.A3.state.bit.b0	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E15.2L" LANG:10027 "Status-oznaka puta evakuacije E15.2L" 
OA-SOS-L4.A3.state.bit.b1	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E16.1L" LANG:10027 "Status-oznaka puta evakuacije E16.1L" 
OA-SOS-L4.A3.state.bit.b2	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E16.2L" LANG:10027 "Status-oznaka puta evakuacije E16.2L" 
OA-SOS-L4.A3.state.bit.b3	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E17.1L" LANG:10027 "Status-oznaka puta evakuacije E17.1L" 
OA-SOS-L4.A3.state.bit.b4	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E17.2L" LANG:10027 "Status-oznaka puta evakuacije E17.2L" 
OA-SOS-L4.A3.state.bit.b5	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E18.1L" LANG:10027 "Status-oznaka puta evakuacije E18.1L" 
OA-SOS-L4.A3.state.bit.b6	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E18.2L" LANG:10027 "Status-oznaka puta evakuacije E18.2L" 
OA-SOS-L4.A3.state.bit.b7	""	lt:2 LANG:10024 "Status-monofazna prikljucnica" LANG:10027 "Status-monofazna prikljucnica" 
OA-SOS-L4.A4.state.bit.b0	""	lt:2 LANG:10024 "Status-trofazna prikljucnica" LANG:10027 "Status-trofazna prikljucnica" 
OA-SOS-L4.A4.state.bit.b1	""	lt:2 LANG:10024 "Status - napajanje klapne 1@@" LANG:10027 "Status - napajanje klapne 1@@" 
OA-SOS-L4.A4.state.bit.b2	""	lt:2 LANG:10024 "Status - napajanje klapne 2@@" LANG:10027 "Status - napajanje klapne 2@@" 
OA-SOS-L4.A4.state.bit.b3	""	lt:2 LANG:10024 "Status vrata nise SOS.L4" LANG:10027 "Status vrata nise SOS.L4" 
OA-SOS-L4.A4.state.bit.b4	""	lt:2 LANG:10024 "Status vrata ormara PP aparata" LANG:10027 "Status vrata ormara PP aparata" 
OA-SOS-L4.A4.state.bit.b5	""	lt:2 LANG:10024 "Status-naprijed ventilator za nadpritisak V01L.4" LANG:10027 "Status-naprijed ventilator za nadpritisak V01L.4" 
OA-SOS-L4.A4.state.bit.b6	""	lt:2 LANG:10024 "Status - Oznaka puta evakucije - rezerva@@" LANG:10027 "Status - Oznaka puta evakucije - rezerva@@" 
OA-SOS-L4.A4.state.bit.b7	""	lt:2 LANG:10024 "Status-kvar ventilator za nadpritisak V01L.4" LANG:10027 "Status-kvar ventilator za nadpritisak V01L.4" 
OA-SOS-L4.A5.state.bit.b0	""	lt:2 LANG:10024 "Status-servis ventilator za nadpritisak V01.L4" LANG:10027 "Status-servis ventilator za nadpritisak V01.L4" 
OA-SOS-L4.A5.state.bit.b1	""	lt:2 LANG:10024 "Status-naprijed ventilator za nadpritisak V02L.4" LANG:10027 "Status-naprijed ventilator za nadpritisak V02L.4" 
OA-SOS-L4.A5.state.bit.b2	""	lt:2 LANG:10024 "Status - Oznaka puta evakucije - rezerva@@" LANG:10027 "Status - Oznaka puta evakucije - rezerva@@" 
OA-SOS-L4.A5.state.bit.b3	""	lt:2 LANG:10024 "Status-kvar ventilator za nadpritisak V02L.4" LANG:10027 "Status-kvar ventilator za nadpritisak V02L.4" 
OA-SOS-L4.A5.state.bit.b4	""	lt:2 LANG:10024 "Status-servis ventilator za nadpritisak V02.L4" LANG:10027 "Status-servis ventilator za nadpritisak V02.L4" 
OA-SOS-L4.A5.state.bit.b5	""	lt:2 LANG:10024 "Status-otvorena klapna 1" LANG:10027 "Status-otvorena klapna 1" 
OA-SOS-L4.A5.state.bit.b6	""	lt:2 LANG:10024 "Status-zatvorena klapna 1" LANG:10027 "Status-zatvorena klapna 1" 
OA-SOS-L4.A5.state.bit.b7	""	lt:2 LANG:10024 "Status-otvorena klapna 2" LANG:10027 "Status-otvorena klapna 2" 
OA-SOS-L4.A6.state.bit.b0	""	lt:2 LANG:10024 "Status-zatvorena klapna 2" LANG:10027 "Status-zatvorena klapna 2" 
OA-SOS-L4.A6.state.bit.b1	""	lt:2 LANG:10024 "Status-osiguraca baznog osvjetljenja F03" LANG:10027 "Status-osiguraca baznog osvjetljenja F03" 
OA-SOS-L4.A6.state.bit.b2	""	lt:2 LANG:10024 "Status-osiguraca baznog osvjetljenja F04" LANG:10027 "Status-osiguraca baznog osvjetljenja F04" 
OA-SOS-L4.A6.state.bit.b3	""	lt:2 LANG:10024 "Status-osiguraca baznog osvjetljenja F05" LANG:10027 "Status-osiguraca baznog osvjetljenja F05" 
OA-SOS-L4.A6.state.bit.b4	""	lt:2 LANG:10024 "Status-glavnog prekidaca baznog osvjetljenja Q01" LANG:10027 "Status-glavnog prekidaca baznog osvjetljenja Q01" 
OA-SOS-L4.A6.state.bit.b5	""	lt:2 LANG:10024 "Status-osiguraca baznog osvjetljenja F03(UPS)" LANG:10027 "Status-osiguraca baznog osvjetljenja F03(UPS)" 
OA-SOS-L4.A6.state.bit.b6	""	lt:2 LANG:10024 "Status-osiguraca baznog osvjetljenja F04(UPS)" LANG:10027 "Status-osiguraca baznog osvjetljenja F04(UPS)" 
OA-SOS-L4.A6.state.bit.b7	""	lt:2 LANG:10024 "Status-osiguraca baznog osvjetljenja F05(UPS)" LANG:10027 "Status-osiguraca baznog osvjetljenja F05(UPS)" 
OA-SOS-L4.A7.state.bit.b0	""	lt:2 LANG:10024 "Status-glavnog prekidaca baznog osvjetljenja Q01(UPS)" LANG:10027 "Status-glavnog prekidaca baznog osvjetljenja Q01(UPS)" 
OA-SOS-L4.A7.state.bit.b1	""	lt:2 LANG:10024 "Status-baznog osvjetljenja i osvjetljenja zaustavne nise-RO-B.2L" LANG:10027 "Status-baznog osvjetljenja i osvjetljenja zaustavne nise-RO-B.2L" 
OA-SOS-L4.A7.state.bit.b2	""	lt:2 LANG:10024 "Status-daljinski-ukljucenje baznog osvjetljenja i osvjetljenja zaustavne nise-RO-B.2L" LANG:10027 "Status-daljinski-ukljucenje baznog osvjetljenja i osvjetljenja zaustavne nise-RO-B.2L" 
